,Open,High,Low,Close,Adj Close,Volume
2022-07-15 10:23:00-04:00,11344.1474609375,11360.2265625,11344.1474609375,11360.2265625,11360.2265625,13076692.0
2022-07-15 10:24:00-04:00,11362.2568359375,11376.6025390625,11362.2568359375,11376.6025390625,11376.6025390625,12138705.0
2022-07-15 10:25:00-04:00,11379.990234375,11390.62890625,11379.990234375,11389.2958984375,11389.2958984375,14596964.0
2022-07-15 10:26:00-04:00,11386.88671875,11390.287109375,11386.88671875,11388.2314453125,11388.2314453125,12721766.0
2022-07-15 10:27:00-04:00,11387.9296875,11387.9296875,11380.3740234375,11382.6083984375,11382.6083984375,11461592.0
2022-07-15 10:28:00-04:00,11384.0830078125,11393.53125,11384.0830078125,11390.314453125,11390.314453125,9739000.0
2022-07-15 10:29:00-04:00,11391.7255859375,11405.083984375,11391.7255859375,11402.126953125,11402.126953125,12450000.0
2022-07-15 10:30:00-04:00,11403.7451171875,11404.0546875,11396.638671875,11396.638671875,11396.638671875,12544000.0
2022-07-15 10:31:00-04:00,11398.4462890625,11398.4462890625,11390.70703125,11394.4267578125,11394.4267578125,11004000.0
2022-07-15 10:32:00-04:00,11393.638671875,11398.52734375,11392.2822265625,11397.3251953125,11397.3251953125,9686000.0
2022-07-15 10:33:00-04:00,11398.916015625,11399.3310546875,11394.89453125,11398.7626953125,11398.7626953125,10223000.0
2022-07-15 10:34:00-04:00,11397.5283203125,11397.5283203125,11393.66796875,11394.2392578125,11394.2392578125,9828000.0
2022-07-15 10:35:00-04:00,11394.8466796875,11394.8466796875,11382.626953125,11387.294921875,11387.294921875,10004000.0
2022-07-15 10:36:00-04:00,11389.5478515625,11394.0927734375,11389.5478515625,11393.46875,11393.46875,10501000.0
2022-07-15 10:37:00-04:00,11393.5791015625,11398.0458984375,11392.8818359375,11394.9794921875,11394.9794921875,8845000.0
2022-07-15 10:38:00-04:00,11394.9296875,11396.208984375,11390.2958984375,11390.2958984375,11390.2958984375,10887000.0
2022-07-15 10:39:00-04:00,11389.28515625,11389.5341796875,11383.5654296875,11385.609375,11385.609375,10311000.0
2022-07-15 10:40:00-04:00,11384.951171875,11386.28125,11379.6123046875,11379.6123046875,11379.6123046875,8925000.0
2022-07-15 10:41:00-04:00,11378.2197265625,11379.3896484375,11377.0849609375,11378.8115234375,11378.8115234375,9655000.0
2022-07-15 10:42:00-04:00,11379.5341796875,11380.1884765625,11377.0703125,11380.1884765625,11380.1884765625,8562000.0
2022-07-15 10:43:00-04:00,11380.3837890625,11382.1240234375,11375.7373046875,11375.7373046875,11375.7373046875,8720000.0
2022-07-15 10:44:00-04:00,11376.525390625,11376.525390625,11368.666015625,11368.666015625,11368.666015625,8397000.0
2022-07-15 10:45:00-04:00,11367.6884765625,11369.3642578125,11359.958984375,11360.064453125,11360.064453125,10269000.0
2022-07-15 10:46:00-04:00,11360.015625,11360.015625,11353.2509765625,11359.14453125,11359.14453125,10244000.0
2022-07-15 10:47:00-04:00,11358.7607421875,11365.0390625,11357.4599609375,11365.0390625,11365.0390625,9319000.0
2022-07-15 10:48:00-04:00,11366.1904296875,11367.0859375,11362.5615234375,11362.7431640625,11362.7431640625,9498000.0
2022-07-15 10:49:00-04:00,11360.009765625,11368.677734375,11360.009765625,11368.677734375,11368.677734375,9245000.0
2022-07-15 10:50:00-04:00,11367.0478515625,11368.0947265625,11364.765625,11365.990234375,11365.990234375,8908000.0
2022-07-15 10:51:00-04:00,11366.8271484375,11367.603515625,11365.26953125,11367.1669921875,11367.1669921875,8621000.0
2022-07-15 10:52:00-04:00,11368.0146484375,11369.4287109375,11366.0615234375,11366.0615234375,11366.0615234375,7772000.0
2022-07-15 10:53:00-04:00,11365.900390625,11367.5009765625,11359.1455078125,11360.712890625,11360.712890625,8887000.0
2022-07-15 10:54:00-04:00,11363.271484375,11367.982421875,11363.1474609375,11363.2001953125,11363.2001953125,7278000.0
2022-07-15 10:55:00-04:00,11361.744140625,11363.576171875,11358.7607421875,11362.6875,11362.6875,8233000.0
2022-07-15 10:56:00-04:00,11363.87890625,11371.794921875,11363.87890625,11369.6826171875,11369.6826171875,7298000.0
2022-07-15 10:57:00-04:00,11370.5546875,11375.853515625,11370.5546875,11374.6875,11374.6875,7547000.0
2022-07-15 10:58:00-04:00,11373.6533203125,11378.3515625,11373.4091796875,11378.3515625,11378.3515625,7534000.0
2022-07-15 10:59:00-04:00,11379.3876953125,11383.7958984375,11379.3876953125,11382.4287109375,11382.4287109375,7114000.0
2022-07-15 11:00:00-04:00,11381.271484375,11381.3623046875,11378.033203125,11379.404296875,11379.404296875,0.0
2022-07-15 11:01:00-04:00,11379.1474609375,11388.5185546875,11379.1474609375,11388.5185546875,11388.5185546875,6842000.0
2022-07-15 11:02:00-04:00,11386.9267578125,11392.6875,11385.6884765625,11392.6875,11392.6875,7967000.0
2022-07-15 11:03:00-04:00,11392.755859375,11393.8251953125,11391.890625,11391.890625,11391.890625,6712000.0
2022-07-15 11:04:00-04:00,11391.7275390625,11392.06640625,11384.4912109375,11388.8779296875,11388.8779296875,8621000.0
2022-07-15 11:05:00-04:00,11390.529296875,11392.2890625,11388.0595703125,11388.0595703125,11388.0595703125,6569000.0
2022-07-15 11:06:00-04:00,11386.4951171875,11392.314453125,11386.4951171875,11392.314453125,11392.314453125,5916000.0
2022-07-15 11:07:00-04:00,11393.462890625,11397.1806640625,11393.462890625,11396.900390625,11396.900390625,7731000.0
2022-07-15 11:08:00-04:00,11398.279296875,11401.974609375,11398.279296875,11400.583984375,11400.583984375,7299000.0
2022-07-15 11:09:00-04:00,11400.880859375,11412.2021484375,11400.880859375,11412.142578125,11412.142578125,8398000.0
2022-07-15 11:10:00-04:00,11412.5068359375,11412.9423828125,11409.20703125,11411.5419921875,11411.5419921875,8827000.0
2022-07-15 11:11:00-04:00,11411.751953125,11414.96484375,11410.9208984375,11414.654296875,11414.654296875,8181000.0
2022-07-15 11:12:00-04:00,11414.9091796875,11414.9091796875,11405.884765625,11405.884765625,11405.884765625,6274000.0
2022-07-15 11:13:00-04:00,11405.2802734375,11406.13671875,11403.4619140625,11406.13671875,11406.13671875,9099000.0
2022-07-15 11:14:00-04:00,11407.1484375,11414.9970703125,11407.1484375,11414.9970703125,11414.9970703125,8694000.0
2022-07-15 11:15:00-04:00,11416.01953125,11422.3173828125,11416.01953125,11422.3173828125,11422.3173828125,8698000.0
2022-07-15 11:16:00-04:00,11423.9677734375,11426.328125,11421.810546875,11421.810546875,11421.810546875,11382000.0
2022-07-15 11:17:00-04:00,11421.185546875,11421.248046875,11415.470703125,11415.470703125,11415.470703125,8452000.0
2022-07-15 11:18:00-04:00,11416.1494140625,11417.603515625,11415.0986328125,11415.0986328125,11415.0986328125,7676000.0
2022-07-15 11:19:00-04:00,11416.3603515625,11416.3603515625,11413.8701171875,11414.9306640625,11414.9306640625,7585000.0
2022-07-15 11:20:00-04:00,11415.66015625,11420.5439453125,11415.66015625,11420.177734375,11420.177734375,9073000.0
2022-07-15 11:21:00-04:00,11421.1845703125,11423.7724609375,11420.0693359375,11423.7724609375,11423.7724609375,6527000.0
2022-07-15 11:22:00-04:00,11423.5673828125,11425.1357421875,11421.26171875,11425.1357421875,11425.1357421875,6762000.0
2022-07-15 11:23:00-04:00,11423.7119140625,11426.0341796875,11423.7119140625,11424.9658203125,11424.9658203125,7367000.0
2022-07-15 11:24:00-04:00,11425.1708984375,11426.2939453125,11424.8115234375,11425.490234375,11425.490234375,6790000.0
2022-07-15 11:25:00-04:00,11425.015625,11425.9501953125,11423.0859375,11423.0859375,11423.0859375,6543000.0
2022-07-15 11:26:00-04:00,11423.38671875,11423.38671875,11421.806640625,11422.2236328125,11422.2236328125,6721000.0
2022-07-15 11:27:00-04:00,11422.671875,11422.671875,11420.556640625,11422.3505859375,11422.3505859375,6654000.0
2022-07-15 11:28:00-04:00,11422.7666015625,11427.2451171875,11422.7666015625,11423.7216796875,11423.7216796875,7634000.0
2022-07-15 11:29:00-04:00,11423.3037109375,11423.3037109375,11412.7822265625,11412.7822265625,11412.7822265625,6857000.0
2022-07-15 11:30:00-04:00,11412.36328125,11412.36328125,11407.4033203125,11407.4033203125,11407.4033203125,7994000.0
2022-07-15 11:31:00-04:00,11405.4853515625,11407.8291015625,11404.1220703125,11407.8291015625,11407.8291015625,7299000.0
2022-07-15 11:32:00-04:00,11409.0341796875,11411.8505859375,11409.0341796875,11411.8505859375,11411.8505859375,6421000.0
2022-07-15 11:33:00-04:00,11414.947265625,11418.7216796875,11414.947265625,11417.865234375,11417.865234375,7028000.0
2022-07-15 11:34:00-04:00,11419.3173828125,11419.3173828125,11414.0400390625,11414.251953125,11414.251953125,7880000.0
2022-07-15 11:35:00-04:00,11412.630859375,11414.7744140625,11410.20703125,11414.7744140625,11414.7744140625,7014000.0
2022-07-15 11:36:00-04:00,11415.857421875,11419.97265625,11415.857421875,11419.322265625,11419.322265625,6752000.0
2022-07-15 11:37:00-04:00,11419.623046875,11422.2744140625,11419.591796875,11422.2744140625,11422.2744140625,5521000.0
2022-07-15 11:38:00-04:00,11423.1630859375,11423.1630859375,11415.7548828125,11416.0107421875,11416.0107421875,6346000.0
2022-07-15 11:39:00-04:00,11416.28125,11421.4482421875,11416.28125,11419.9912109375,11419.9912109375,5859000.0
2022-07-15 11:40:00-04:00,11420.4736328125,11420.4736328125,11416.673828125,11416.673828125,11416.673828125,6035000.0
2022-07-15 11:41:00-04:00,11417.1826171875,11419.2744140625,11412.6142578125,11414.5546875,11414.5546875,6794000.0
2022-07-15 11:42:00-04:00,11414.9716796875,11417.2392578125,11414.9716796875,11416.921875,11416.921875,5773000.0
2022-07-15 11:43:00-04:00,11416.80078125,11418.9072265625,11414.931640625,11416.2822265625,11416.2822265625,5213000.0
2022-07-15 11:44:00-04:00,11416.072265625,11418.8876953125,11416.072265625,11418.5009765625,11418.5009765625,5822000.0
2022-07-15 11:45:00-04:00,11417.685546875,11419.4609375,11412.3671875,11419.4609375,11419.4609375,6718000.0
2022-07-15 11:46:00-04:00,11417.873046875,11419.18359375,11417.689453125,11419.18359375,11419.18359375,5866000.0
2022-07-15 11:47:00-04:00,11419.337890625,11421.75390625,11419.23046875,11420.5791015625,11420.5791015625,5725000.0
2022-07-15 11:48:00-04:00,11420.04296875,11422.2802734375,11417.759765625,11422.2802734375,11422.2802734375,5386000.0
2022-07-15 11:49:00-04:00,11423.4033203125,11426.1923828125,11423.4033203125,11423.6083984375,11423.6083984375,6195000.0
2022-07-15 11:50:00-04:00,11420.857421875,11420.857421875,11412.0859375,11412.3193359375,11412.3193359375,8600000.0
2022-07-15 11:51:00-04:00,11413.181640625,11413.181640625,11408.119140625,11409.09375,11409.09375,4426000.0
2022-07-15 11:52:00-04:00,11409.1064453125,11411.6572265625,11408.181640625,11411.6572265625,11411.6572265625,4315000.0
2022-07-15 11:53:00-04:00,11411.708984375,11413.859375,11410.0146484375,11413.859375,11413.859375,5151000.0
2022-07-15 11:54:00-04:00,11414.82421875,11415.53515625,11413.5234375,11413.5234375,11413.5234375,5872000.0
2022-07-15 11:55:00-04:00,11410.6865234375,11413.30078125,11408.619140625,11413.30078125,11413.30078125,6558000.0
2022-07-15 11:56:00-04:00,11412.7490234375,11412.7490234375,11410.310546875,11411.1064453125,11411.1064453125,5437000.0
2022-07-15 11:57:00-04:00,11411.3466796875,11411.3466796875,11408.19140625,11408.6083984375,11408.6083984375,6991000.0
2022-07-15 11:58:00-04:00,11408.62890625,11408.62890625,11403.5966796875,11404.947265625,11404.947265625,5161000.0
2022-07-15 11:59:00-04:00,11404.689453125,11406.9501953125,11404.689453125,11405.3671875,11405.3671875,6036000.0
2022-07-15 12:00:00-04:00,11404.25390625,11404.916015625,11399.0869140625,11399.0869140625,11399.0869140625,5673000.0
2022-07-15 12:01:00-04:00,11398.3359375,11399.806640625,11394.4482421875,11394.4482421875,11394.4482421875,6157000.0
2022-07-15 12:02:00-04:00,11392.263671875,11397.6494140625,11392.263671875,11396.4921875,11396.4921875,9737000.0
2022-07-15 12:03:00-04:00,11396.19921875,11404.34765625,11396.19921875,11404.34765625,11404.34765625,4505000.0
2022-07-15 12:04:00-04:00,11404.8671875,11412.3359375,11404.8671875,11411.662109375,11411.662109375,10195000.0
2022-07-15 12:05:00-04:00,11409.3046875,11409.3046875,11404.4541015625,11404.4541015625,11404.4541015625,3333000.0
2022-07-15 12:06:00-04:00,11404.537109375,11404.537109375,11401.7060546875,11403.4697265625,11403.4697265625,8529000.0
2022-07-15 12:07:00-04:00,11402.7724609375,11402.7724609375,11398.1748046875,11398.5625,11398.5625,3368000.0
2022-07-15 12:08:00-04:00,11398.5615234375,11398.6240234375,11388.255859375,11388.255859375,11388.255859375,6229000.0
2022-07-15 12:09:00-04:00,11388.689453125,11388.75390625,11385.017578125,11388.75390625,11388.75390625,6233000.0
2022-07-15 12:10:00-04:00,11388.6025390625,11388.98046875,11387.1953125,11387.615234375,11387.615234375,7300000.0
2022-07-15 12:11:00-04:00,11387.5048828125,11387.5048828125,11384.3408203125,11385.265625,11385.265625,5205000.0
2022-07-15 12:12:00-04:00,11386.017578125,11389.9560546875,11383.9033203125,11389.9560546875,11389.9560546875,5137000.0
2022-07-15 12:13:00-04:00,11390.4775390625,11392.9521484375,11387.052734375,11391.2958984375,11391.2958984375,5252000.0
2022-07-15 12:14:00-04:00,11392.1376953125,11394.6826171875,11392.1376953125,11393.109375,11393.109375,5047000.0
2022-07-15 12:15:00-04:00,11390.4609375,11390.890625,11389.4404296875,11389.859375,11389.859375,5167000.0
2022-07-15 12:16:00-04:00,11388.623046875,11390.6201171875,11386.66796875,11386.66796875,11386.66796875,5812000.0
2022-07-15 12:17:00-04:00,11385.765625,11388.2509765625,11384.2080078125,11388.1357421875,11388.1357421875,5434000.0
2022-07-15 12:18:00-04:00,11387.984375,11388.669921875,11386.31640625,11388.5263671875,11388.5263671875,5935000.0
2022-07-15 12:19:00-04:00,11388.9072265625,11393.9296875,11388.5283203125,11393.9296875,11393.9296875,4915000.0
2022-07-15 12:20:00-04:00,11394.0400390625,11394.7421875,11392.66015625,11392.66015625,11392.66015625,5823000.0
2022-07-15 12:21:00-04:00,11393.8173828125,11398.1806640625,11393.642578125,11398.1806640625,11398.1806640625,5112000.0
2022-07-15 12:22:00-04:00,11398.0205078125,11399.1650390625,11396.4423828125,11396.4423828125,11396.4423828125,5545000.0
2022-07-15 12:23:00-04:00,11396.0927734375,11403.189453125,11395.65234375,11402.923828125,11402.923828125,5746000.0
2022-07-15 12:24:00-04:00,11402.7294921875,11402.7294921875,11398.771484375,11399.154296875,11399.154296875,5811000.0
2022-07-15 12:25:00-04:00,11399.189453125,11400.3837890625,11397.9189453125,11400.3837890625,11400.3837890625,4990000.0
2022-07-15 12:26:00-04:00,11401.0732421875,11404.1904296875,11401.0732421875,11401.5234375,11401.5234375,4994000.0
2022-07-15 12:27:00-04:00,11400.57421875,11401.24609375,11399.6064453125,11400.642578125,11400.642578125,4687000.0
2022-07-15 12:28:00-04:00,11400.6240234375,11401.4677734375,11396.724609375,11397.6630859375,11397.6630859375,5391000.0
2022-07-15 12:29:00-04:00,11397.638671875,11401.576171875,11397.6142578125,11401.546875,11401.546875,7439000.0
2022-07-15 12:30:00-04:00,11401.5361328125,11402.3779296875,11398.353515625,11398.353515625,11398.353515625,2258000.0
2022-07-15 12:31:00-04:00,11398.03515625,11401.513671875,11398.03515625,11401.248046875,11401.248046875,6429000.0
2022-07-15 12:32:00-04:00,11402.0302734375,11403.5244140625,11398.08203125,11398.08203125,11398.08203125,2666000.0
2022-07-15 12:33:00-04:00,11398.1376953125,11398.1376953125,11385.90234375,11385.90234375,11385.90234375,9158000.0
2022-07-15 12:34:00-04:00,11385.435546875,11389.099609375,11385.201171875,11388.375,11388.375,3223000.0
2022-07-15 12:35:00-04:00,11388.1923828125,11390.3837890625,11387.2939453125,11389.578125,11389.578125,6620000.0
2022-07-15 12:36:00-04:00,11389.34765625,11390.0849609375,11389.255859375,11390.0849609375,11390.0849609375,2031000.0
2022-07-15 12:37:00-04:00,11391.173828125,11391.9951171875,11389.6376953125,11389.8037109375,11389.8037109375,5048000.0
2022-07-15 12:38:00-04:00,11389.0927734375,11395.43359375,11389.0927734375,11395.43359375,11395.43359375,5221000.0
2022-07-15 12:39:00-04:00,11395.48828125,11395.48828125,11392.8818359375,11393.3759765625,11393.3759765625,4739000.0
2022-07-15 12:40:00-04:00,11392.712890625,11392.712890625,11385.31640625,11388.453125,11388.453125,6299000.0
2022-07-15 12:41:00-04:00,11389.396484375,11394.865234375,11389.396484375,11394.865234375,11394.865234375,6586000.0
2022-07-15 12:42:00-04:00,11393.8701171875,11395.3544921875,11393.26171875,11395.306640625,11395.306640625,2615000.0
2022-07-15 12:43:00-04:00,11395.5634765625,11396.9091796875,11394.0546875,11394.13671875,11394.13671875,6848000.0
2022-07-15 12:44:00-04:00,11394.48828125,11399.6416015625,11394.2626953125,11398.7294921875,11398.7294921875,2608000.0
2022-07-15 12:45:00-04:00,11398.7626953125,11399.64453125,11397.65625,11399.64453125,11399.64453125,5887000.0
2022-07-15 12:46:00-04:00,11400.4453125,11401.3427734375,11399.67578125,11400.234375,11400.234375,2248000.0
2022-07-15 12:47:00-04:00,11399.830078125,11401.990234375,11399.6083984375,11401.4833984375,11401.4833984375,6388000.0
2022-07-15 12:48:00-04:00,11401.947265625,11406.642578125,11401.947265625,11406.642578125,11406.642578125,2654000.0
2022-07-15 12:49:00-04:00,11406.208984375,11408.0908203125,11403.99609375,11407.0234375,11407.0234375,6872000.0
2022-07-15 12:50:00-04:00,11407.2080078125,11408.3056640625,11405.16796875,11406.4306640625,11406.4306640625,1953000.0
2022-07-15 12:51:00-04:00,11406.5703125,11409.8359375,11406.5703125,11409.8359375,11409.8359375,3890000.0
2022-07-15 12:52:00-04:00,11409.85546875,11410.544921875,11408.37890625,11408.37890625,11408.37890625,4294000.0
2022-07-15 12:53:00-04:00,11407.9287109375,11407.9287109375,11404.2783203125,11405.4462890625,11405.4462890625,5116000.0
2022-07-15 12:54:00-04:00,11405.4287109375,11405.7333984375,11398.3544921875,11400.8974609375,11400.8974609375,3864000.0
2022-07-15 12:55:00-04:00,11401.0322265625,11402.8642578125,11400.216796875,11402.5283203125,11402.5283203125,6791000.0
2022-07-15 12:56:00-04:00,11402.787109375,11406.455078125,11402.564453125,11406.455078125,11406.455078125,4373000.0
2022-07-15 12:57:00-04:00,11406.5166015625,11408.0703125,11405.0341796875,11405.0341796875,11405.0341796875,4732000.0
2022-07-15 12:58:00-04:00,11404.9990234375,11405.6474609375,11404.623046875,11405.6474609375,11405.6474609375,4990000.0
2022-07-15 12:59:00-04:00,11406.345703125,11407.400390625,11403.8896484375,11404.5419921875,11404.5419921875,4409000.0
2022-07-15 13:00:00-04:00,11404.7236328125,11406.18359375,11404.6025390625,11405.66015625,11405.66015625,6525000.0
2022-07-15 13:01:00-04:00,11406.095703125,11406.95703125,11404.5078125,11406.6328125,11406.6328125,2242000.0
2022-07-15 13:02:00-04:00,11406.365234375,11407.818359375,11404.4970703125,11404.4970703125,11404.4970703125,7641000.0
2022-07-15 13:03:00-04:00,11404.8291015625,11404.8291015625,11402.9130859375,11403.4970703125,11403.4970703125,2150000.0
2022-07-15 13:04:00-04:00,11403.4423828125,11408.08984375,11403.4423828125,11408.08984375,11408.08984375,6629000.0
2022-07-15 13:05:00-04:00,11408.478515625,11410.53515625,11408.0205078125,11408.98828125,11408.98828125,2705000.0
2022-07-15 13:06:00-04:00,11409.005859375,11410.0390625,11406.578125,11406.9697265625,11406.9697265625,6625000.0
2022-07-15 13:07:00-04:00,11407.748046875,11412.2568359375,11407.02734375,11411.7509765625,11411.7509765625,2280000.0
2022-07-15 13:08:00-04:00,11412.076171875,11413.837890625,11412.076171875,11412.4326171875,11412.4326171875,7615000.0
2022-07-15 13:09:00-04:00,11412.046875,11413.572265625,11411.6953125,11413.404296875,11413.404296875,2399000.0
2022-07-15 13:10:00-04:00,11413.3798828125,11415.115234375,11412.322265625,11412.322265625,11412.322265625,7206000.0
2022-07-15 13:11:00-04:00,11411.9931640625,11412.2958984375,11411.5595703125,11412.2958984375,11412.2958984375,2677000.0
2022-07-15 13:12:00-04:00,11412.822265625,11415.0078125,11412.822265625,11414.5615234375,11414.5615234375,6503000.0
2022-07-15 13:13:00-04:00,11414.669921875,11414.9814453125,11411.40234375,11411.40234375,11411.40234375,1969000.0
2022-07-15 13:14:00-04:00,11411.740234375,11413.6181640625,11411.740234375,11412.533203125,11412.533203125,4214000.0
2022-07-15 13:15:00-04:00,11412.583984375,11412.583984375,11408.583984375,11409.10546875,11409.10546875,4795000.0
2022-07-15 13:16:00-04:00,11409.099609375,11409.107421875,11406.302734375,11407.2509765625,11407.2509765625,4267000.0
2022-07-15 13:17:00-04:00,11407.173828125,11408.6123046875,11406.896484375,11408.5634765625,11408.5634765625,3611000.0
2022-07-15 13:18:00-04:00,11408.4091796875,11411.857421875,11408.4091796875,11411.857421875,11411.857421875,5223000.0
2022-07-15 13:19:00-04:00,11412.0771484375,11413.2451171875,11412.0771484375,11413.0478515625,11413.0478515625,4800000.0
2022-07-15 13:20:00-04:00,11413.60546875,11414.75390625,11412.6064453125,11414.75390625,11414.75390625,4359000.0
2022-07-15 13:21:00-04:00,11415.1640625,11416.779296875,11411.4189453125,11412.5830078125,11412.5830078125,6464000.0
