Datetime,Open,High,Low,Close,Adj Close,Volume
2022-07-22 14:51:00-04:00,11786.0087890625,11793.5107421875,11786.0087890625,11792.8701171875,11792.8701171875,9254000
2022-07-22 14:52:00-04:00,11792.927734375,11795.357421875,11790.5498046875,11795.357421875,11795.357421875,2866000
2022-07-22 14:53:00-04:00,11795.8427734375,11799.0146484375,11795.8427734375,11797.8857421875,11797.8857421875,8665000
2022-07-22 14:54:00-04:00,11798.267578125,11799.744140625,11797.560546875,11797.8125,11797.8125,2462000
2022-07-22 14:55:00-04:00,11797.72265625,11805.0068359375,11797.61328125,11805.0068359375,11805.0068359375,6353000
2022-07-22 14:56:00-04:00,11805.103515625,11807.833984375,11805.103515625,11807.810546875,11807.810546875,6767000
2022-07-22 14:57:00-04:00,11807.7763671875,11808.86328125,11806.6103515625,11808.86328125,11808.86328125,6785000
2022-07-22 14:58:00-04:00,11809.962890625,11809.962890625,11804.5517578125,11807.083984375,11807.083984375,9486000
2022-07-22 14:59:00-04:00,11806.974609375,11806.974609375,11802.568359375,11803.1845703125,11803.1845703125,3479000
2022-07-22 15:00:00-04:00,11803.3935546875,11803.3935546875,11796.873046875,11798.1220703125,11798.1220703125,10794000
2022-07-22 15:01:00-04:00,11797.7890625,11802.0810546875,11797.619140625,11802.0810546875,11802.0810546875,2818000
2022-07-22 15:02:00-04:00,11802.771484375,11808.4609375,11802.771484375,11806.9072265625,11806.9072265625,6502000
2022-07-22 15:03:00-04:00,11805.8720703125,11808.3291015625,11804.6201171875,11808.3291015625,11808.3291015625,6200000
2022-07-22 15:04:00-04:00,11808.3076171875,11808.3076171875,11803.6591796875,11803.6591796875,11803.6591796875,6102000
2022-07-22 15:05:00-04:00,11803.7568359375,11804.2041015625,11799.048828125,11800.7978515625,11800.7978515625,6796000
2022-07-22 15:06:00-04:00,11801.2119140625,11804.35546875,11792.8076171875,11792.8076171875,11792.8076171875,7231000
2022-07-22 15:07:00-04:00,11792.8720703125,11795.7666015625,11792.8720703125,11795.5068359375,11795.5068359375,11682000
2022-07-22 15:08:00-04:00,11795.12109375,11795.12109375,11789.4130859375,11789.4541015625,11789.4541015625,2628000
2022-07-22 15:09:00-04:00,11788.3544921875,11793.341796875,11788.291015625,11792.630859375,11792.630859375,9132000
2022-07-22 15:10:00-04:00,11793.1953125,11794.9794921875,11791.298828125,11794.9794921875,11794.9794921875,2800000
2022-07-22 15:11:00-04:00,11795.064453125,11797.9775390625,11793.0576171875,11793.0576171875,11793.0576171875,8619000
2022-07-22 15:12:00-04:00,11791.8935546875,11797.384765625,11791.453125,11797.384765625,11797.384765625,3185000
2022-07-22 15:13:00-04:00,11797.5869140625,11813.9775390625,11797.5869140625,11813.9775390625,11813.9775390625,11787000
2022-07-22 15:14:00-04:00,11814.505859375,11818.4921875,11814.41015625,11818.4921875,11818.4921875,3623000
2022-07-22 15:15:00-04:00,11822.1787109375,11822.1787109375,11814.880859375,11816.7412109375,11816.7412109375,11788000
2022-07-22 15:16:00-04:00,11816.841796875,11820.2001953125,11816.279296875,11816.279296875,11816.279296875,3014000
2022-07-22 15:17:00-04:00,11816.2529296875,11817.8203125,11815.9619140625,11817.5986328125,11817.5986328125,6255000
2022-07-22 15:18:00-04:00,11817.998046875,11823.24609375,11817.998046875,11821.8603515625,11821.8603515625,6856000
2022-07-22 15:19:00-04:00,11822.0546875,11822.0546875,11818.822265625,11818.822265625,11818.822265625,6911000
2022-07-22 15:20:00-04:00,11818.34375,11823.4853515625,11817.9541015625,11823.4853515625,11823.4853515625,6423000
2022-07-22 15:21:00-04:00,11824.4345703125,11828.0322265625,11822.9658203125,11828.0322265625,11828.0322265625,7195000
2022-07-22 15:22:00-04:00,11827.8251953125,11828.4453125,11824.70703125,11828.4453125,11828.4453125,6952000
2022-07-22 15:23:00-04:00,11828.123046875,11833.001953125,11827.62890625,11833.001953125,11833.001953125,6102000
2022-07-22 15:24:00-04:00,11834.287109375,11839.125,11834.287109375,11839.125,11839.125,8368000
2022-07-22 15:25:00-04:00,11839.447265625,11839.7333984375,11828.8310546875,11829.787109375,11829.787109375,8340000
2022-07-22 15:26:00-04:00,11829.974609375,11829.974609375,11827.4091796875,11828.7978515625,11828.7978515625,8707000
2022-07-22 15:27:00-04:00,11828.142578125,11830.8076171875,11827.37109375,11830.8076171875,11830.8076171875,6130000
2022-07-22 15:28:00-04:00,11831.2548828125,11836.412109375,11831.2548828125,11836.0263671875,11836.0263671875,7689000
2022-07-22 15:29:00-04:00,11836.1220703125,11838.20703125,11836.1220703125,11838.15234375,11838.15234375,5543000
2022-07-22 15:30:00-04:00,11837.970703125,11839.4345703125,11830.8515625,11832.1201171875,11832.1201171875,8176000
2022-07-22 15:31:00-04:00,11833.1796875,11833.1796875,11828.1142578125,11829.4931640625,11829.4931640625,7272000
2022-07-22 15:32:00-04:00,11829.0908203125,11832.5029296875,11825.572265625,11832.5029296875,11832.5029296875,8001000
2022-07-22 15:33:00-04:00,11831.5791015625,11831.5791015625,11821.8427734375,11821.8427734375,11821.8427734375,7553000
2022-07-22 15:34:00-04:00,11821.677734375,11825.166015625,11817.51953125,11817.51953125,11817.51953125,8851000
2022-07-22 15:35:00-04:00,11817.2998046875,11820.0615234375,11816.6123046875,11818.52734375,11818.52734375,9475000
2022-07-22 15:36:00-04:00,11818.775390625,11820.498046875,11814.0908203125,11815.2939453125,11815.2939453125,7982000
2022-07-22 15:37:00-04:00,11815.1513671875,11820.6689453125,11815.1513671875,11819.01953125,11819.01953125,9397000
2022-07-22 15:38:00-04:00,11819.0048828125,11822.236328125,11817.84765625,11821.98046875,11821.98046875,9378000
2022-07-22 15:39:00-04:00,11820.1982421875,11820.1982421875,11813.6748046875,11814.22265625,11814.22265625,10966000
2022-07-22 15:40:00-04:00,11814.5341796875,11818.8984375,11814.5341796875,11818.81640625,11818.81640625,16668000
2022-07-22 15:41:00-04:00,11820.154296875,11822.0166015625,11817.9296875,11818.2392578125,11818.2392578125,5735000
2022-07-22 15:42:00-04:00,11818.912109375,11819.9404296875,11814.2802734375,11815.0869140625,11815.0869140625,15142000
2022-07-22 15:43:00-04:00,11814.4609375,11814.4609375,11810.478515625,11811.2783203125,11811.2783203125,5344000
2022-07-22 15:44:00-04:00,11810.7421875,11812.1005859375,11808.537109375,11808.537109375,11808.537109375,14355000
2022-07-22 15:45:00-04:00,11814.5546875,11818.9150390625,11813.1904296875,11814.11328125,11814.11328125,8459000
2022-07-22 15:46:00-04:00,11813.28125,11813.28125,11797.7666015625,11802.9853515625,11802.9853515625,20248000
2022-07-22 15:47:00-04:00,11802.1025390625,11807.6318359375,11799.5205078125,11807.6318359375,11807.6318359375,4668000
2022-07-22 15:48:00-04:00,11808.365234375,11809.5947265625,11805.9384765625,11806.6083984375,11806.6083984375,17536000
2022-07-22 15:49:00-04:00,11807.6630859375,11812.49609375,11807.6630859375,11808.2236328125,11808.2236328125,7171000
2022-07-22 15:50:00-04:00,11815.2001953125,11818.71875,11807.5078125,11809.880859375,11809.880859375,27393000
2022-07-22 15:51:00-04:00,11809.7275390625,11814.109375,11808.701171875,11813.5078125,11813.5078125,7901000
2022-07-22 15:52:00-04:00,11815.3017578125,11824.271484375,11815.3017578125,11824.271484375,11824.271484375,23269000
2022-07-22 15:53:00-04:00,11825.1005859375,11825.130859375,11817.1806640625,11819.4169921875,11819.4169921875,10577000
2022-07-22 15:54:00-04:00,11819.259765625,11819.5703125,11811.1376953125,11814.8271484375,11814.8271484375,33255000
2022-07-22 15:55:00-04:00,11816.8154296875,11822.201171875,11816.8154296875,11821.265625,11821.265625,13548000
2022-07-22 15:56:00-04:00,11821.4619140625,11824.3486328125,11819.763671875,11823.6396484375,11823.6396484375,34614000
2022-07-22 15:57:00-04:00,11824.4560546875,11825.8134765625,11819.759765625,11819.759765625,11819.759765625,13631000
2022-07-22 15:58:00-04:00,11820.63671875,11825.6015625,11820.63671875,11825.3388671875,11825.3388671875,44764000
2022-07-22 15:59:00-04:00,11825.7763671875,11835.662109375,11825.7763671875,11835.662109375,11835.662109375,22826000
2022-07-25 09:30:00-04:00,11841.521484375,11844.49609375,11838.8271484375,11842.318359375,11842.318359375,0
2022-07-25 09:31:00-04:00,11844.193359375,11845.9716796875,11833.7890625,11842.58203125,11842.58203125,23208924
2022-07-25 09:32:00-04:00,11839.6455078125,11853.0537109375,11839.6455078125,11850.0732421875,11850.0732421875,21096557
2022-07-25 09:33:00-04:00,11848.4873046875,11848.4873046875,11840.1650390625,11843.888671875,11843.888671875,18944674
2022-07-25 09:34:00-04:00,11845.0810546875,11850.1455078125,11823.1630859375,11825.58984375,11825.58984375,18386400
2022-07-25 09:35:00-04:00,11824.50390625,11824.50390625,11796.7451171875,11796.7451171875,11796.7451171875,20475701
2022-07-25 09:36:00-04:00,11794.21875,11794.21875,11789.9765625,11792.291015625,11792.291015625,20199569
2022-07-25 09:37:00-04:00,11798.2080078125,11798.2080078125,11786.052734375,11786.052734375,11786.052734375,21201245
2022-07-25 09:38:00-04:00,11788.0927734375,11788.0927734375,11778.3076171875,11778.3076171875,11778.3076171875,15577006
2022-07-25 09:39:00-04:00,11777.857421875,11780.849609375,11773.3564453125,11780.6669921875,11780.6669921875,16325904
2022-07-25 09:40:00-04:00,11780.544921875,11801.80078125,11780.544921875,11801.80078125,11801.80078125,16798768
2022-07-25 09:41:00-04:00,11806.513671875,11819.53515625,11806.513671875,11819.53515625,11819.53515625,21733565
2022-07-25 09:42:00-04:00,11820.76171875,11834.0556640625,11819.7109375,11834.0556640625,11834.0556640625,19649082
2022-07-25 09:43:00-04:00,11831.103515625,11833.958984375,11827.818359375,11827.818359375,11827.818359375,16028355
2022-07-25 09:44:00-04:00,11828.84765625,11840.41015625,11828.84765625,11836.7822265625,11836.7822265625,14038526
2022-07-25 09:45:00-04:00,11835.3037109375,11835.3037109375,11818.0693359375,11818.0693359375,11818.0693359375,17823750
2022-07-25 09:46:00-04:00,11817.388671875,11827.6806640625,11815.59765625,11827.6806640625,11827.6806640625,16322830
2022-07-25 09:47:00-04:00,11827.71484375,11827.71484375,11815.021484375,11816.1708984375,11816.1708984375,16956267
2022-07-25 09:48:00-04:00,11814.888671875,11816.1162109375,11811.7919921875,11813.0986328125,11813.0986328125,13591859
2022-07-25 09:49:00-04:00,11809.619140625,11813.724609375,11806.8798828125,11808.7998046875,11808.7998046875,14923175
2022-07-25 09:50:00-04:00,11807.4404296875,11821.3271484375,11804.443359375,11821.166015625,11821.166015625,14323141
2022-07-25 09:51:00-04:00,11820.208984375,11821.4052734375,11813.09765625,11819.875,11819.875,12787858
2022-07-25 09:52:00-04:00,11818.953125,11819.41015625,11811.8935546875,11811.8935546875,11811.8935546875,11292756
2022-07-25 09:53:00-04:00,11809.1826171875,11812.1845703125,11799.865234375,11799.865234375,11799.865234375,11539523
2022-07-25 09:54:00-04:00,11795.478515625,11809.650390625,11795.478515625,11809.650390625,11809.650390625,13451592
2022-07-25 09:55:00-04:00,11805.677734375,11813.1220703125,11805.677734375,11813.1220703125,11813.1220703125,11398669
2022-07-25 09:56:00-04:00,11820.7392578125,11833.8759765625,11820.7392578125,11833.5029296875,11833.5029296875,14131094
2022-07-25 09:57:00-04:00,11832.6650390625,11832.6650390625,11821.8369140625,11826.0390625,11826.0390625,14557275
2022-07-25 09:58:00-04:00,11826.1015625,11828.1220703125,11818.33984375,11825.6396484375,11825.6396484375,12869146
2022-07-25 09:59:00-04:00,11827.205078125,11827.205078125,11810.42578125,11810.42578125,11810.42578125,12667851
2022-07-25 10:00:00-04:00,11810.8798828125,11816.7373046875,11809.5771484375,11815.2060546875,11815.2060546875,11469753
2022-07-25 10:01:00-04:00,11817.798828125,11818.79296875,11806.29296875,11812.076171875,11812.076171875,10952773
2022-07-25 10:02:00-04:00,11817.203125,11820.3740234375,11817.1845703125,11819.482421875,11819.482421875,10428029
2022-07-25 10:03:00-04:00,11821.6591796875,11821.6591796875,11805.673828125,11807.02734375,11807.02734375,9472661
2022-07-25 10:04:00-04:00,11805.669921875,11812.7568359375,11803.0712890625,11807.1318359375,11807.1318359375,10961217
2022-07-25 10:05:00-04:00,11806.7080078125,11806.7080078125,11799.4130859375,11799.4130859375,11799.4130859375,10306637
2022-07-25 10:06:00-04:00,11798.7412109375,11798.7412109375,11781.298828125,11781.298828125,11781.298828125,12819141
2022-07-25 10:07:00-04:00,11779.1640625,11803.958984375,11779.1640625,11801.1181640625,11801.1181640625,13997454
2022-07-25 10:08:00-04:00,11797.890625,11801.140625,11794.046875,11796.8115234375,11796.8115234375,13897970
2022-07-25 10:09:00-04:00,11796.4833984375,11796.4833984375,11792.7490234375,11796.259765625,11796.259765625,11173212
2022-07-25 10:10:00-04:00,11796.6884765625,11807.8818359375,11794.708984375,11807.8818359375,11807.8818359375,12133181
2022-07-25 10:11:00-04:00,11802.9013671875,11808.7666015625,11802.9013671875,11807.62890625,11807.62890625,10368249
2022-07-25 10:12:00-04:00,11807.3349609375,11809.453125,11804.26171875,11804.26171875,11804.26171875,11201858
2022-07-25 10:13:00-04:00,11800.51171875,11806.818359375,11797.68359375,11802.2802734375,11802.2802734375,10064101
2022-07-25 10:14:00-04:00,11799.2587890625,11799.2587890625,11787.6337890625,11787.6337890625,11787.6337890625,9849914
2022-07-25 10:15:00-04:00,11784.298828125,11784.298828125,11777.806640625,11777.806640625,11777.806640625,10535315
2022-07-25 10:16:00-04:00,11773.517578125,11773.517578125,11764.2353515625,11766.734375,11766.734375,11999846
2022-07-25 10:17:00-04:00,11768.07421875,11768.07421875,11760.427734375,11765.892578125,11765.892578125,11342332
2022-07-25 10:18:00-04:00,11765.619140625,11769.0986328125,11761.248046875,11764.4951171875,11764.4951171875,8372816
2022-07-25 10:19:00-04:00,11762.310546875,11762.310546875,11758.6396484375,11760.34375,11760.34375,9471183
2022-07-25 10:20:00-04:00,11760.1806640625,11770.275390625,11759.513671875,11770.275390625,11770.275390625,10582096
2022-07-25 10:21:00-04:00,11770.4287109375,11772.0205078125,11767.107421875,11769.541015625,11769.541015625,14832172
2022-07-25 10:22:00-04:00,11774.830078125,11776.04296875,11766.5859375,11767.6162109375,11767.6162109375,12232606
2022-07-25 10:23:00-04:00,11765.4423828125,11768.626953125,11764.00390625,11766.1806640625,11766.1806640625,11143752
2022-07-25 10:24:00-04:00,11763.5849609375,11765.6865234375,11760.5810546875,11762.4150390625,11762.4150390625,10703401
2022-07-25 10:25:00-04:00,11763.794921875,11763.794921875,11752.548828125,11762.6259765625,11762.6259765625,9665850
2022-07-25 10:26:00-04:00,11761.3974609375,11767.2470703125,11738.0185546875,11738.0185546875,11738.0185546875,10545545
2022-07-25 10:27:00-04:00,11732.62890625,11741.2255859375,11732.62890625,11737.3154296875,11737.3154296875,17497950
2022-07-25 10:28:00-04:00,11737.7158203125,11755.650390625,11737.7158203125,11753.5791015625,11753.5791015625,11854987
2022-07-25 10:29:00-04:00,11756.298828125,11760.484375,11752.9541015625,11760.484375,11760.484375,11323959
2022-07-25 10:30:00-04:00,11758.34375,11761.2783203125,11754.6220703125,11755.5595703125,11755.5595703125,9463000
2022-07-25 10:31:00-04:00,11754.9833984375,11768.478515625,11753.1552734375,11768.478515625,11768.478515625,11467000
2022-07-25 10:32:00-04:00,11767.3994140625,11775.6953125,11767.1865234375,11767.1865234375,11767.1865234375,12307000
2022-07-25 10:33:00-04:00,11766.2744140625,11766.2744140625,11758.0,11760.0244140625,11760.0244140625,9922000
2022-07-25 10:34:00-04:00,11761.1689453125,11769.935546875,11761.1689453125,11765.935546875,11765.935546875,8441000
2022-07-25 10:35:00-04:00,11762.080078125,11764.5810546875,11759.4443359375,11759.4443359375,11759.4443359375,7889000
2022-07-25 10:36:00-04:00,11759.7275390625,11761.1005859375,11755.458984375,11755.458984375,11755.458984375,7181000
2022-07-25 10:37:00-04:00,11755.4970703125,11759.44921875,11750.01953125,11759.44921875,11759.44921875,8954000
2022-07-25 10:38:00-04:00,11762.271484375,11770.197265625,11762.271484375,11770.197265625,11770.197265625,8636000
2022-07-25 10:39:00-04:00,11769.515625,11769.82421875,11762.8486328125,11769.734375,11769.734375,9440000
2022-07-25 10:40:00-04:00,11769.4052734375,11769.4052734375,11764.4306640625,11765.4033203125,11765.4033203125,7030000
2022-07-25 10:41:00-04:00,11765.5439453125,11765.5439453125,11761.638671875,11763.234375,11763.234375,7912000
2022-07-25 10:42:00-04:00,11763.693359375,11768.7021484375,11756.87109375,11768.7021484375,11768.7021484375,8436000
2022-07-25 10:43:00-04:00,11769.2021484375,11785.578125,11768.3681640625,11783.5302734375,11783.5302734375,11401000
2022-07-25 10:44:00-04:00,11782.9501953125,11789.6650390625,11781.9453125,11787.51171875,11787.51171875,11183000
2022-07-25 10:45:00-04:00,11787.8994140625,11793.0400390625,11787.8994140625,11790.0205078125,11790.0205078125,8238000
2022-07-25 10:46:00-04:00,11789.1484375,11794.3271484375,11789.1484375,11791.70703125,11791.70703125,7344000
2022-07-25 10:47:00-04:00,11792.927734375,11792.927734375,11785.53515625,11785.7998046875,11785.7998046875,9887000
2022-07-25 10:48:00-04:00,11785.759765625,11789.4169921875,11779.2158203125,11779.2158203125,11779.2158203125,7242000
2022-07-25 10:49:00-04:00,11779.4228515625,11783.64453125,11778.9736328125,11783.64453125,11783.64453125,9770000
2022-07-25 10:50:00-04:00,11782.9501953125,11788.83203125,11777.380859375,11777.380859375,11777.380859375,6949000
2022-07-25 10:51:00-04:00,11777.6298828125,11783.2353515625,11776.8271484375,11781.23828125,11781.23828125,8967000
2022-07-25 10:52:00-04:00,11781.1396484375,11784.9951171875,11781.0908203125,11784.3173828125,11784.3173828125,5982000
2022-07-25 10:53:00-04:00,11783.18359375,11789.0615234375,11783.18359375,11789.0615234375,11789.0615234375,8512000
2022-07-25 10:54:00-04:00,11785.8515625,11785.8515625,11781.126953125,11782.26171875,11782.26171875,8149000
